bt,value,event,duration
2017-09-23 12:21:00,69.89142857142856,0.0,
2017-09-23 12:24:00,69.58125,0.0,
2017-09-23 12:27:00,68.74125,0.0,
2017-09-23 12:30:00,68.65875,0.0,
2017-09-23 12:33:00,68.47600000000001,0.0,
2017-09-23 12:36:00,68.95666666666666,0.0,
2017-09-23 12:39:00,68.5942857142857,0.0,
2017-09-23 12:42:00,68.97111111111111,0.0,
2017-09-23 12:45:00,67.41727272727275,0.0,
2017-09-23 12:48:00,67.316,0.0,
2017-09-23 12:51:00,66.84555555555556,0.0,
2017-09-23 12:54:00,66.58500000000001,0.0,
2017-09-23 12:57:00,67.0825,0.0,
2017-09-23 13:00:00,66.07249999999999,0.0,
2017-09-23 13:03:00,65.56384615384616,0.0,
2017-09-23 13:06:00,65.76249999999999,0.0,
2017-09-23 13:09:00,65.125,0.0,
2017-09-23 13:12:00,64.68777777777778,0.0,
2017-09-23 13:15:00,65.43714285714286,0.0,
2017-09-23 13:18:00,65.10222222222222,0.0,
2017-09-23 13:21:00,64.7275,0.0,
2017-09-23 13:24:00,64.47625,0.0,
2017-09-23 13:27:00,63.911111111111104,0.0,
2017-09-23 13:30:00,63.364444444444445,0.0,
2017-09-23 13:33:00,63.451428571428565,0.0,
2017-09-23 13:36:00,62.528888888888886,0.0,
2017-09-23 13:39:00,62.91,0.0,
2017-09-23 13:42:00,63.495999999999995,0.0,
2017-09-23 13:45:00,62.19750000000001,0.0,
2017-09-23 13:48:00,62.18285714285714,0.0,
2017-09-23 13:51:00,63.39714285714287,0.0,
2017-09-23 13:54:00,63.3590909090909,0.0,
2017-09-23 13:57:00,63.161111111111104,0.0,
2017-09-23 14:00:00,61.736000000000004,0.0,
2017-09-23 14:03:00,61.70777777777778,0.0,
2017-09-23 14:06:00,61.14300000000001,0.0,
2017-09-23 14:09:00,60.39000000000001,0.0,
2017-09-23 14:12:00,61.4825,0.0,
2017-09-23 14:15:00,61.29714285714285,0.0,
2017-09-23 14:18:00,61.4411111111111,0.0,
2017-09-23 14:21:00,61.94142857142857,0.0,
2017-09-23 14:24:00,61.71888888888889,0.0,
2017-09-23 14:27:00,61.6725,0.0,
2017-09-23 14:30:00,60.72666666666666,0.0,
2017-09-23 14:33:00,60.18900000000001,0.0,
2017-09-23 14:36:00,60.122,0.0,
2017-09-23 14:39:00,60.96857142857143,0.0,
2017-09-23 14:42:00,60.83222222222222,0.0,
2017-09-23 14:45:00,60.16857142857143,0.0,
2017-09-23 14:48:00,61.03666666666667,0.0,
2017-09-23 14:51:00,60.792500000000004,0.0,
2017-09-23 14:54:00,60.277,0.0,
2017-09-23 14:57:00,60.7,0.0,
2017-09-23 15:00:00,60.47125,0.0,
2017-09-23 15:03:00,60.04714285714285,0.0,
2017-09-23 15:06:00,59.332142857142856,0.0,
2017-09-23 15:09:00,60.53499999999999,0.0,
2017-09-23 15:12:00,61.123636363636365,0.0,
2017-09-23 15:15:00,60.931,0.0,
2017-09-23 15:18:00,61.01444444444444,0.0,
2017-09-23 15:21:00,61.58111111111111,0.0,
2017-09-23 15:24:00,61.17100000000001,0.0,
2017-09-23 15:27:00,60.498333333333335,0.0,
2017-09-23 15:30:00,60.222857142857144,0.0,
2017-09-23 15:33:00,60.506249999999994,0.0,
2017-09-23 15:36:00,60.410000000000004,0.0,
2017-09-23 15:39:00,61.17875,0.0,
2017-09-23 15:42:00,60.999,0.0,
2017-09-23 15:45:00,61.073,0.0,
2017-09-23 15:48:00,62.10571428571429,0.0,
2017-09-23 15:51:00,62.61571428571428,0.0,
2017-09-23 15:54:00,63.72818181818182,0.0,
2017-09-23 15:57:00,65.31888888888888,0.0,
2017-09-23 16:00:00,66.77111111111111,0.0,
2017-09-23 16:03:00,65.7976923076923,0.0,
2017-09-23 16:06:00,65.7825,0.0,
2017-09-23 16:09:00,65.89714285714287,0.0,
2017-09-23 16:12:00,65.96857142857144,0.0,
2017-09-23 16:15:00,65.08749999999999,0.0,
2017-09-23 16:18:00,65.45714285714287,0.0,
2017-09-23 16:21:00,65.2175,0.0,
2017-09-23 16:24:00,65.5175,0.0,
2017-09-23 16:27:00,65.81571428571428,0.0,
2017-09-23 16:30:00,66.32428571428571,0.0,
2017-09-23 16:33:00,65.87875,0.0,
2017-09-23 16:36:00,65.57999999999998,0.0,
2017-09-23 16:39:00,65.62888888888887,0.0,
2017-09-23 16:42:00,65.28,0.0,
2017-09-23 16:45:00,64.53600000000002,0.0,
2017-09-23 16:48:00,63.795,0.0,
2017-09-23 16:51:00,64.11200000000001,0.0,
2017-09-23 16:54:00,64.35714285714286,0.0,
2017-09-23 16:57:00,64.04125,0.0,
2017-09-23 17:00:00,63.955000000000005,0.0,
2017-09-23 17:03:00,64.02714285714286,0.0,
2017-09-23 17:06:00,64.34555555555556,0.0,
2017-09-23 17:09:00,63.9525,0.0,
2017-09-23 17:12:00,63.68714285714285,0.0,
2017-09-23 17:15:00,63.236666666666665,0.0,
2017-09-23 17:18:00,64.25375,0.0,
2017-09-23 17:21:00,64.49857142857142,0.0,
2017-09-23 17:24:00,64.19285714285715,0.0,
2017-09-23 17:27:00,64.09875,0.0,
2017-09-23 17:30:00,64.08428571428571,0.0,
2017-09-23 17:33:00,63.85555555555556,0.0,
2017-09-23 17:36:00,63.96875,0.0,
2017-09-23 17:39:00,64.33749999999999,0.0,
2017-09-23 17:42:00,64.53714285714287,0.0,
2017-09-23 17:45:00,65.93777777777777,0.0,
2017-09-23 17:48:00,67.75375,0.0,
2017-09-23 17:51:00,67.96461538461539,0.0,
2017-09-23 17:54:00,68.76125,0.0,
2017-09-23 17:57:00,68.66999999999999,0.0,
2017-09-23 18:00:00,68.5442857142857,0.0,
2017-09-23 18:03:00,68.38285714285715,0.0,
2017-09-23 18:06:00,68.19625,0.0,
2017-09-23 18:09:00,68.54714285714286,0.0,
2017-09-23 18:12:00,68.7157142857143,0.0,
2017-09-23 18:15:00,68.63,0.0,
2017-09-23 18:18:00,68.74,0.0,
2017-09-23 18:21:00,69.48,0.0,
2017-09-23 18:24:00,70.03625,0.0,
2017-09-23 18:27:00,69.96000000000001,0.0,
2017-09-23 18:30:00,69.20714285714286,0.0,
2017-09-23 18:33:00,68.31428571428572,0.0,
2017-09-23 18:36:00,68.10714285714285,0.0,
2017-09-23 18:39:00,67.59625,0.0,
2017-09-23 18:42:00,67.21,0.0,
2017-09-23 18:45:00,67.37000000000002,0.0,
2017-09-23 18:48:00,67.4175,0.0,
2017-09-23 18:51:00,66.80499999999998,0.0,
2017-09-23 18:54:00,67.87571428571428,0.0,
2017-09-23 18:57:00,67.351,0.0,
2017-09-23 19:00:00,67.03571428571429,0.0,
2017-09-23 19:03:00,67.3575,0.0,
2017-09-23 19:06:00,67.66714285714286,0.0,
2017-09-23 19:09:00,67.61285714285715,0.0,
2017-09-23 19:12:00,67.61285714285715,0.0,
2017-09-23 19:15:00,67.55857142857143,0.0,
2017-09-23 19:18:00,67.11857142857143,0.0,
2017-09-23 19:21:00,66.93374999999999,0.0,
2017-09-23 19:24:00,66.94000000000001,0.0,
2017-09-23 19:27:00,67.11857142857143,0.0,
2017-09-23 19:30:00,67.03285714285714,0.0,
2017-09-23 19:33:00,67.16142857142857,0.0,
2017-09-23 19:36:00,67.24714285714286,0.0,
2017-09-23 19:39:00,67.3125,0.0,
2017-09-23 19:42:00,67.30285714285715,0.0,
2017-09-23 19:45:00,67.16000000000001,0.0,
2017-09-23 19:48:00,67.40625,0.0,
2017-09-23 19:51:00,67.48,0.0,
2017-09-23 19:54:00,67.45142857142858,0.0,
2017-09-23 19:57:00,67.3557142857143,0.0,
2017-09-23 20:00:00,67.34,0.0,
2017-09-23 20:03:00,67.34142857142858,0.0,
2017-09-23 20:06:00,67.30142857142859,0.0,
2017-09-23 20:09:00,67.29,0.0,
2017-09-23 20:12:00,66.86375,0.0,
2017-09-23 20:15:00,67.06285714285715,0.0,
2017-09-23 20:18:00,67.24714285714286,0.0,
2017-09-23 20:21:00,67.18428571428572,0.0,
2017-09-23 20:24:00,67.20428571428572,0.0,
2017-09-23 20:27:00,67.17750000000001,0.0,
2017-09-23 20:30:00,67.14428571428572,0.0,
2017-09-23 20:33:00,67.17142857142858,0.0,
2017-09-23 20:36:00,67.27857142857144,0.0,
2017-09-23 20:39:00,67.35428571428572,0.0,
2017-09-23 20:42:00,67.26428571428572,0.0,
2017-09-23 20:45:00,67.27125000000001,0.0,
2017-09-23 20:48:00,67.33285714285715,0.0,
2017-09-23 20:51:00,67.48285714285716,0.0,
2017-09-23 20:54:00,67.7,0.0,
2017-09-23 20:57:00,67.84857142857143,0.0,
2017-09-23 21:00:00,67.82,0.0,
2017-09-23 21:03:00,67.89500000000001,0.0,
2017-09-23 21:06:00,68.02,0.0,
2017-09-23 21:09:00,67.92,0.0,
2017-09-23 21:12:00,67.96285714285713,0.0,
2017-09-23 21:15:00,68.40285714285714,0.0,
2017-09-23 21:18:00,69.13142857142857,0.0,
2017-09-23 21:21:00,69.65124999999999,0.0,
2017-09-23 21:24:00,69.80285714285715,0.0,
2017-09-23 21:27:00,69.89714285714285,0.0,
2017-09-23 21:30:00,69.86857142857143,0.0,
2017-09-23 21:33:00,69.95428571428572,0.0,
2017-09-23 21:36:00,70.04,0.0,
2017-09-23 21:39:00,70.09625,0.0,
2017-09-23 21:42:00,70.13,0.0,
2017-09-23 21:45:00,70.20142857142858,0.0,
2017-09-23 21:48:00,70.24428571428572,0.0,
2017-09-23 21:51:00,70.33,0.0,
2017-09-23 21:54:00,70.38142857142859,0.0,
2017-09-23 21:57:00,70.42,0.0,
2017-09-23 22:00:00,70.50571428571428,0.0,
2017-09-23 22:03:00,70.55857142857143,0.0,
2017-09-23 22:06:00,70.61,0.0,
2017-09-23 22:09:00,70.71,0.0,
2017-09-23 22:12:00,70.71,0.0,
2017-09-23 22:15:00,70.8,0.0,
2017-09-23 22:18:00,70.77,0.0,
2017-09-23 22:21:00,70.77,0.0,
2017-09-23 22:24:00,70.77,0.0,
2017-09-23 22:27:00,70.77,0.0,
2017-09-23 22:30:00,70.68428571428572,0.0,
2017-09-23 22:33:00,70.67,0.0,
2017-09-23 22:36:00,70.68428571428572,0.0,
2017-09-23 22:39:00,70.60571428571428,0.0,
2017-09-23 22:42:00,70.58,0.0,
2017-09-23 22:45:00,70.58,0.0,
2017-09-23 22:48:00,70.58,0.0,
2017-09-23 22:51:00,70.61375,0.0,
2017-09-23 22:54:00,70.67,0.0,
2017-09-23 22:57:00,70.67,0.0,
2017-09-23 23:00:00,70.77,0.0,
2017-09-23 23:03:00,70.79571428571428,0.0,
2017-09-23 23:06:00,70.86,0.0,
2017-09-23 23:09:00,70.94749999999999,0.0,
2017-09-23 23:12:00,71.00285714285714,0.0,
2017-09-23 23:15:00,71.06,0.0,
2017-09-23 23:18:00,71.13142857142857,0.0,
2017-09-23 23:21:00,71.15999999999998,0.0,
2017-09-23 23:24:00,71.15999999999998,0.0,
2017-09-23 23:27:00,71.15999999999998,0.0,
2017-09-23 23:30:00,71.15999999999998,0.0,
2017-09-23 23:33:00,71.15999999999998,0.0,
2017-09-23 23:36:00,71.15999999999998,0.0,
2017-09-23 23:39:00,71.15999999999998,0.0,
2017-09-23 23:42:00,71.15999999999998,0.0,
2017-09-23 23:45:00,71.22749999999999,0.0,
2017-09-23 23:48:00,71.25,0.0,
2017-09-23 23:51:00,71.25,0.0,
2017-09-23 23:54:00,71.25,0.0,
2017-09-23 23:57:00,71.25,0.0,
2017-09-24 00:00:00,71.30714285714286,0.0,
2017-09-24 00:03:00,71.35000000000001,0.0,
2017-09-24 00:06:00,71.35000000000001,0.0,
2017-09-24 00:09:00,71.35000000000001,0.0,
2017-09-24 00:12:00,71.35000000000001,0.0,
2017-09-24 00:15:00,71.33857142857143,0.0,
2017-09-24 00:18:00,71.33857142857144,0.0,
2017-09-24 00:21:00,71.39749999999998,0.0,
2017-09-24 00:24:00,71.40999999999998,0.0,
2017-09-24 00:27:00,71.40999999999998,0.0,
2017-09-24 00:30:00,71.44857142857143,0.0,
2017-09-24 00:33:00,71.5,0.0,
2017-09-24 00:36:00,71.51428571428572,0.0,
2017-09-24 00:39:00,71.60000000000001,0.0,
2017-09-24 00:42:00,71.60000000000001,0.0,
2017-09-24 00:45:00,71.60000000000001,0.0,
2017-09-24 00:48:00,71.62571428571428,0.0,
2017-09-24 00:51:00,71.69,0.0,
2017-09-24 00:54:00,71.7757142857143,0.0,
2017-09-24 00:57:00,71.79,0.0,
2017-09-24 01:00:00,71.79,0.0,
2017-09-24 01:03:00,71.7757142857143,0.0,
2017-09-24 01:06:00,71.70428571428572,0.0,
2017-09-24 01:09:00,71.71857142857144,0.0,
2017-09-24 01:12:00,71.74714285714286,0.0,
2017-09-24 01:15:00,71.79,0.0,
2017-09-24 01:18:00,71.79,0.0,
2017-09-24 01:21:00,71.79,0.0,
2017-09-24 01:24:00,71.79,0.0,
2017-09-24 01:27:00,71.79,0.0,
2017-09-24 01:30:00,71.79,0.0,
2017-09-24 01:33:00,71.79,0.0,
2017-09-24 01:36:00,71.86142857142856,0.0,
2017-09-24 01:39:00,71.89,0.0,
2017-09-24 01:42:00,71.89,0.0,
2017-09-24 01:45:00,71.89,0.0,
2017-09-24 01:48:00,71.89,0.0,
2017-09-24 01:51:00,71.89,0.0,
2017-09-24 01:54:00,71.95428571428572,0.0,
2017-09-24 01:57:00,71.98,0.0,
2017-09-24 02:00:00,71.98,0.0,
2017-09-24 02:03:00,71.98,0.0,
2017-09-24 02:06:00,72.00857142857144,0.0,
2017-09-24 02:09:00,72.0675,0.0,
2017-09-24 02:12:00,72.08,0.0,
2017-09-24 02:15:00,72.08,0.0,
2017-09-24 02:18:00,72.06571428571428,0.0,
2017-09-24 02:21:00,72.08,0.0,
2017-09-24 02:24:00,72.08,0.0,
2017-09-24 02:27:00,72.08,0.0,
2017-09-24 02:30:00,72.12285714285714,0.0,
2017-09-24 02:33:00,72.18,0.0,
2017-09-24 02:36:00,72.18,0.0,
2017-09-24 02:39:00,72.23142857142857,0.0,
2017-09-24 02:42:00,72.27,0.0,
2017-09-24 02:45:00,72.28124999999999,0.0,
2017-09-24 02:48:00,72.34714285714287,0.0,
2017-09-24 02:51:00,72.36,0.0,
2017-09-24 02:54:00,72.36,0.0,
2017-09-24 02:57:00,72.40285714285713,0.0,
2017-09-24 03:00:00,72.46,0.0,
2017-09-24 03:03:00,72.46,0.0,
2017-09-24 03:06:00,72.46,0.0,
2017-09-24 03:09:00,72.51714285714284,0.0,
2017-09-24 03:12:00,72.56,0.0,
2017-09-24 03:15:00,72.60285714285715,0.0,
2017-09-24 03:18:00,72.65999999999998,0.0,
2017-09-24 03:21:00,72.69375,0.0,
2017-09-24 03:24:00,72.75,0.0,
2017-09-24 03:27:00,72.74428571428571,0.0,
2017-09-24 03:30:00,72.72714285714285,0.0,
2017-09-24 03:33:00,72.80428571428571,0.0,
2017-09-24 03:36:00,72.81,0.0,
2017-09-24 03:39:00,72.82249999999999,0.0,
2017-09-24 03:42:00,72.88142857142857,0.0,
2017-09-24 03:45:00,72.90999999999998,0.0,
2017-09-24 03:48:00,72.90999999999998,0.0,
2017-09-24 03:51:00,72.94857142857143,0.0,
2017-09-24 03:54:00,73.0,0.0,
2017-09-24 03:57:00,73.0,0.0,
2017-09-24 04:00:00,73.01428571428572,0.0,
2017-09-24 04:03:00,73.02857142857144,0.0,
2017-09-24 04:06:00,73.10000000000001,0.0,
2017-09-24 04:09:00,73.10000000000001,0.0,
2017-09-24 04:12:00,73.62111111111112,0.0,
2017-09-24 04:15:00,73.6542857142857,0.0,
2017-09-24 04:18:00,73.44571428571429,0.0,
2017-09-24 04:21:00,73.42857142857143,0.0,
2017-09-24 04:24:00,73.4925,0.0,
2017-09-24 04:27:00,73.58,0.0,
2017-09-24 04:30:00,73.60857142857142,0.0,
2017-09-24 04:33:00,73.67999999999999,0.0,
2017-09-24 04:36:00,73.69285714285715,0.0,
2017-09-24 04:39:00,73.75714285714285,0.0,
2017-09-24 04:42:00,73.77,0.0,
2017-09-24 04:45:00,73.85571428571428,0.0,
2017-09-24 04:48:00,73.87,0.0,
2017-09-24 04:51:00,73.88285714285715,0.0,
2017-09-24 04:54:00,73.96,0.0,
2017-09-24 04:57:00,73.96,0.0,
2017-09-24 05:00:00,73.96,0.0,
2017-09-24 05:03:00,74.01714285714286,0.0,
2017-09-24 05:06:00,74.06000000000002,0.0,
2017-09-24 05:09:00,74.06000000000002,0.0,
2017-09-24 05:12:00,74.06000000000002,0.0,
2017-09-24 05:15:00,74.08571428571429,0.0,
2017-09-24 05:18:00,74.14999999999999,0.0,
2017-09-24 05:21:00,74.14999999999999,0.0,
2017-09-24 05:24:00,74.19285714285715,0.0,
2017-09-24 05:27:00,74.19285714285715,0.0,
2017-09-24 05:30:00,74.17857142857143,0.0,
2017-09-24 05:33:00,74.23571428571428,0.0,
2017-09-24 05:36:00,74.25,0.0,
2017-09-24 05:39:00,74.25,0.0,
2017-09-24 05:42:00,74.25,0.0,
2017-09-24 05:45:00,74.32142857142857,0.0,
2017-09-24 05:48:00,74.35000000000001,0.0,
2017-09-24 05:51:00,74.35000000000001,0.0,
2017-09-24 05:54:00,74.35000000000001,0.0,
2017-09-24 05:57:00,74.35000000000001,0.0,
2017-09-24 06:00:00,74.35000000000001,0.0,
2017-09-24 06:03:00,74.35000000000001,0.0,
2017-09-24 06:06:00,74.40142857142857,0.0,
2017-09-24 06:09:00,74.43999999999998,0.0,
2017-09-24 06:12:00,74.44,0.0,
2017-09-24 06:15:00,74.43999999999998,0.0,
2017-09-24 06:18:00,74.43999999999998,0.0,
2017-09-24 06:21:00,74.43999999999998,0.0,
2017-09-24 06:24:00,74.43999999999998,0.0,
2017-09-24 06:27:00,74.46857142857142,0.0,
2017-09-24 06:30:00,74.465,0.0,
2017-09-24 06:33:00,74.51142857142858,0.0,
2017-09-24 06:36:00,74.54,0.0,
2017-09-24 06:39:00,74.54,0.0,
2017-09-24 06:42:00,74.54,0.0,
2017-09-24 06:45:00,74.54,0.0,
2017-09-24 06:48:00,74.58500000000001,0.0,
2017-09-24 06:51:00,74.63,0.0,
2017-09-24 06:54:00,74.63,0.0,
2017-09-24 06:57:00,74.63,0.0,
2017-09-24 07:00:00,74.64428571428572,0.0,
2017-09-24 07:03:00,74.70142857142858,0.0,
2017-09-24 07:06:00,74.73,0.0,
2017-09-24 07:09:00,74.73,0.0,
2017-09-24 07:12:00,74.73,0.0,
2017-09-24 07:15:00,77.73533333333334,0.0,
2017-09-24 07:18:00,91.69319999999999,0.0,
2017-09-24 07:21:00,97.21124999999999,1.0,20.0
2017-09-24 07:24:00,96.81222222222223,1.0,
2017-09-24 07:27:00,95.79285714285716,1.0,
2017-09-24 07:30:00,96.30375,1.0,
2017-09-24 07:33:00,97.13714285714286,1.0,
2017-09-24 07:36:00,97.30999999999999,1.0,
2017-09-24 07:39:00,97.61285714285715,1.0,
2017-09-24 07:42:00,97.82857142857142,1.0,
2017-09-24 07:45:00,97.63,1.0,
2017-09-24 07:48:00,97.08142857142856,1.0,
2017-09-24 07:51:00,96.39857142857143,1.0,
2017-09-24 07:54:00,95.6857142857143,1.0,
2017-09-24 07:57:00,94.85,1.0,
2017-09-24 08:00:00,93.92750000000001,1.0,
2017-09-24 08:03:00,93.13000000000001,1.0,
2017-09-24 08:06:00,92.74428571428571,1.0,
2017-09-24 08:09:00,92.24142857142856,1.0,
2017-09-24 08:12:00,91.81000000000002,1.0,
2017-09-24 08:15:00,91.29875,1.0,
2017-09-24 08:18:00,90.05714285714285,1.0,
2017-09-24 08:21:00,88.38428571428571,0.0,
2017-09-24 08:24:00,87.05125,0.0,
2017-09-24 08:27:00,86.41,0.0,
2017-09-24 08:30:00,86.23142857142857,0.0,
2017-09-24 08:33:00,85.79285714285716,0.0,
2017-09-24 08:36:00,85.47571428571428,0.0,
2017-09-24 08:39:00,85.20142857142858,0.0,
2017-09-24 08:42:00,85.06125,0.0,
2017-09-24 08:45:00,84.78999999999999,0.0,
2017-09-24 08:48:00,84.56000000000002,0.0,
2017-09-24 08:51:00,84.81857142857143,0.0,
2017-09-24 08:54:00,85.64,0.0,
2017-09-24 08:57:00,85.17428571428572,0.0,
2017-09-24 09:00:00,84.78625,0.0,
2017-09-24 09:03:00,84.5457142857143,0.0,
2017-09-24 09:06:00,84.43142857142857,0.0,
2017-09-24 09:09:00,84.36,0.0,
2017-09-24 09:12:00,84.28142857142856,0.0,
2017-09-24 09:15:00,84.15714285714286,0.0,
2017-09-24 09:18:00,84.08,0.0,
2017-09-24 09:21:00,83.9814285714286,0.0,
2017-09-24 09:24:00,83.89,0.0,
2017-09-24 09:27:00,83.83285714285715,0.0,
2017-09-24 09:30:00,83.71857142857142,0.0,
2017-09-24 09:33:00,83.67571428571429,0.0,
2017-09-24 09:36:00,83.67750000000001,0.0,
2017-09-24 09:39:00,83.60428571428574,0.0,
2017-09-24 09:42:00,83.56428571428572,0.0,
2017-09-24 09:45:00,83.51285714285714,0.0,
2017-09-24 09:48:00,83.40714285714286,0.0,
2017-09-24 09:51:00,83.35285714285715,0.0,
2017-09-24 09:54:00,83.23625,0.0,
2017-09-24 09:57:00,83.12,0.0,
2017-09-24 10:00:00,83.12,0.0,
2017-09-24 10:03:00,83.12,0.0,
2017-09-24 10:06:00,83.13285714285715,0.0,
2017-09-24 10:09:00,82.96285714285715,0.0,
2017-09-24 10:12:00,82.61375000000001,0.0,
2017-09-24 10:15:00,82.22285714285714,0.0,
2017-09-24 10:18:00,81.98,0.0,
2017-09-24 10:21:00,81.65142857142858,0.0,
2017-09-24 10:24:00,81.52285714285715,0.0,
2017-09-24 10:27:00,81.41571428571429,0.0,
2017-09-24 10:30:00,81.40125,0.0,
2017-09-24 10:33:00,81.44142857142857,0.0,
2017-09-24 10:36:00,81.39,0.0,
2017-09-24 10:39:00,81.45428571428572,0.0,
2017-09-24 10:42:00,81.48,0.0,
2017-09-24 10:45:00,81.58,0.0,
2017-09-24 10:48:00,81.885,0.0,
2017-09-24 10:51:00,81.98142857142857,0.0,
2017-09-24 10:54:00,82.2357142857143,0.0,
2017-09-24 10:57:00,82.36428571428573,0.0,
2017-09-24 11:00:00,82.42142857142858,0.0,
2017-09-24 11:03:00,82.45,0.0,
2017-09-24 11:06:00,82.58285714285715,0.0,
2017-09-24 11:09:00,82.73125,0.0,
2017-09-24 11:12:00,82.61142857142856,0.0,
2017-09-24 11:15:00,82.52857142857144,0.0,
2017-09-24 11:18:00,82.47571428571429,0.0,
2017-09-24 11:21:00,82.52714285714286,0.0,
2017-09-24 11:24:00,82.54125,0.0,
2017-09-24 11:27:00,82.71714285714287,0.0,
2017-09-24 11:30:00,82.73,0.0,
2017-09-24 11:33:00,82.74428571428572,0.0,
2017-09-24 11:36:00,82.80571428571429,0.0,
2017-09-24 11:39:00,82.79285714285713,0.0,
2017-09-24 11:42:00,82.88428571428572,0.0,
2017-09-24 11:45:00,82.95750000000001,0.0,
2017-09-24 11:48:00,82.98285714285714,0.0,
2017-09-24 11:51:00,82.99571428571429,0.0,
2017-09-24 11:54:00,82.98285714285716,0.0,
2017-09-24 11:57:00,82.9557142857143,0.0,
2017-09-24 12:00:00,82.87,0.0,
2017-09-24 12:03:00,82.86,0.0,
2017-09-24 12:06:00,82.83142857142856,0.0,
2017-09-24 12:09:00,82.77999999999999,0.0,
2017-09-24 12:12:00,82.70857142857143,0.0,
2017-09-24 12:15:00,82.62285714285714,0.0,
2017-09-24 12:18:00,82.50857142857144,0.0,
2017-09-24 12:21:00,82.48,0.0,
2017-09-24 12:24:00,82.48142857142857,0.0,
2017-09-24 12:27:00,82.51,0.0,
2017-09-24 12:30:00,82.33285714285715,0.0,
2017-09-24 12:33:00,82.21285714285715,0.0,
2017-09-24 12:36:00,82.10000000000001,0.0,
2017-09-24 12:39:00,81.9725,0.0,
2017-09-24 12:42:00,81.88142857142857,0.0,
2017-09-24 12:45:00,81.73857142857142,0.0,
2017-09-24 12:48:00,81.69714285714285,0.0,
2017-09-24 12:51:00,81.53857142857143,0.0,
2017-09-24 12:54:00,81.55428571428571,0.0,
2017-09-24 12:57:00,82.33625,0.0,
2017-09-24 13:00:00,82.07428571428571,0.0,
2017-09-24 13:03:00,81.67714285714285,0.0,
2017-09-24 13:06:00,81.51285714285714,0.0,
2017-09-24 13:09:00,81.47000000000001,0.0,
2017-09-24 13:12:00,81.42714285714285,0.0,
2017-09-24 13:15:00,81.38250000000001,0.0,
2017-09-24 13:18:00,81.16857142857144,0.0,
2017-09-24 13:21:00,80.86571428571428,0.0,
2017-09-24 13:24:00,80.67142857142858,0.0,
2017-09-24 13:27:00,80.56142857142856,0.0,
2017-09-24 13:30:00,80.51,0.0,
2017-09-24 13:33:00,80.51,0.0,
2017-09-24 13:36:00,80.52285714285713,0.0,
2017-09-24 13:39:00,80.4242857142857,0.0,
2017-09-24 13:42:00,80.27714285714286,0.0,
2017-09-24 13:45:00,80.03999999999999,0.0,
2017-09-24 13:48:00,79.67571428571429,0.0,
2017-09-24 13:51:00,79.6,0.0,
2017-09-24 13:54:00,79.46428571428571,0.0,
2017-09-24 13:57:00,79.30142857142857,0.0,
2017-09-24 14:00:00,79.24571428571427,0.0,
2017-09-24 14:03:00,78.86285714285714,0.0,
2017-09-24 14:06:00,78.58571428571429,0.0,
2017-09-24 14:09:00,78.4075,0.0,
2017-09-24 14:12:00,78.53142857142858,0.0,
2017-09-24 14:15:00,78.22285714285714,0.0,
2017-09-24 14:18:00,78.16714285714285,0.0,
2017-09-24 14:21:00,77.98142857142857,0.0,
2017-09-24 14:24:00,78.09285714285714,0.0,
2017-09-24 14:27:00,77.84124999999997,0.0,
2017-09-24 14:30:00,77.54571428571428,0.0,
2017-09-24 14:33:00,77.49285714285715,0.0,
2017-09-24 14:36:00,77.43857142857144,0.0,
2017-09-24 14:39:00,77.35428571428572,0.0,
2017-09-24 14:42:00,77.29857142857142,0.0,
2017-09-24 14:45:00,77.26624999999999,0.0,
2017-09-24 14:48:00,77.24,0.0,
2017-09-24 14:51:00,77.38000000000001,0.0,
2017-09-24 14:54:00,77.08857142857143,0.0,
2017-09-24 14:57:00,77.02,0.0,
2017-09-24 15:00:00,77.19714285714285,0.0,
2017-09-24 15:03:00,76.97625000000001,0.0,
2017-09-24 15:06:00,76.94000000000001,0.0,
2017-09-24 15:09:00,77.22571428571429,0.0,
2017-09-24 15:12:00,77.18285714285715,0.0,
2017-09-24 15:15:00,77.01285714285714,0.0,
2017-09-24 15:18:00,77.06571428571428,0.0,
2017-09-24 15:21:00,77.13125,0.0,
2017-09-24 15:24:00,77.03285714285714,0.0,
2017-09-24 15:27:00,77.06142857142858,0.0,
2017-09-24 15:30:00,77.25428571428571,0.0,
2017-09-24 15:33:00,77.32285714285713,0.0,
2017-09-24 15:36:00,77.38,0.0,
2017-09-24 15:39:00,77.45,0.0,
2017-09-24 15:42:00,77.51285714285714,0.0,
2017-09-24 15:45:00,77.74714285714286,0.0,
2017-09-24 15:48:00,77.62571428571428,0.0,
2017-09-24 15:51:00,77.77714285714286,0.0,
2017-09-24 15:54:00,78.10142857142857,0.0,
2017-09-24 15:57:00,77.99374999999999,0.0,
2017-09-24 16:00:00,77.94571428571427,0.0,
2017-09-24 16:03:00,77.93142857142857,0.0,
2017-09-24 16:06:00,77.86,0.0,
2017-09-24 16:09:00,77.81714285714285,0.0,
2017-09-24 16:12:00,77.76,0.0,
2017-09-24 16:15:00,77.76,0.0,
2017-09-24 16:18:00,77.8457142857143,0.0,
2017-09-24 16:21:00,77.86,0.0,
2017-09-24 16:24:00,77.86,0.0,
2017-09-24 16:27:00,77.88857142857141,0.0,
2017-09-24 16:30:00,77.97285714285714,0.0,
